,appId,title,gov_name,summary,developer
4842,com.socialquantum.acityint,Megapolis: city building simulator. Urban strategy,pemerintah kota kabupaten Murung Raya,Develop business facilities and increase the wealth of your town!,Social Quantum Ltd
4843,com.sygic.aura,Sygic GPS Navigation & Offline Maps,pemerintah kota kabupaten Murung Raya,Sygic GPS Navigation with 3D offline maps is compatible with Android Auto.,Sygic.
4844,me.dingtone.app.im,"Free Phone Call App, Free Texting + Calling Number",pemerintah kota kabupaten Murung Raya,"Free WiFi calling app, free call and text app, free phone number for prank calls","Dingtone, Inc."
4845,com.candyrufusgames.survivalcrafttrial,Survivalcraft Demo,pemerintah kota kabupaten Murung Raya,Explore infinite world and survive in a realistic environment full of animals.,Candy Rufus Games
4846,com.freegamesstudio.copsvsrobbersjailbreak,Cops Vs Robbers: Jailbreak,pemerintah kota kabupaten Murung Raya,Fight your way against dozens of foes as you battle your way to freedom,Aeria Canada
4847,air.com.bitrhymes.bingo,Bingo Bash featuring MONOPOLY: Live Bingo Games,pemerintah kota kabupaten Murung Raya,Help MR. MONOPOLY become rich with Bingo Bash featuring the MONOPOLY bingo room!,"GSN Games, Inc."
4848,com.topface.kisskiss,Kiss Kiss: Spin the Bottle for Chatting & Fun,pemerintah kota kabupaten Murung Raya,Play famous Truth or Dare game in a dating simulator and meet people worldwide!,PLAYNETA LIMITED
4849,com.tbegames.and.top_speed_racing,Top Speed: Drag & Fast Racing,pemerintah kota kabupaten Murung Raya,BEAT CRIMINAL OVERLORDS AND BECOME THE BIGGEST FISH IN THE CITY! Download NOW!,T-Bull
4850,com.rkgames.smashywanted,Smashy Road: Wanted,pemerintah kota kabupaten Tabalong,You are WANTED! Take your driving to new heights! And unlock all 90 cars.,Bearbit Studios B.V.
4851,com.google.android.apps.magazines,Google News - Top world & local news headlines,pemerintah kota kabupaten Tabalong,Stay informed with latest world &amp; local news personalized for your interest,Google LLC
4852,com.sygic.aura,Sygic GPS Navigation & Offline Maps,pemerintah kota kabupaten Tabalong,Sygic GPS Navigation with 3D offline maps is compatible with Android Auto.,Sygic.
4853,com.google.android.apps.assistant,Google Assistant Go,pemerintah kota kabupaten Tabalong,"Your personal Google is ready to help. Ask it questions, tell it to do things.",Google LLC
4854,com.gameinsight.airport,Airport City - transport manager,pemerintah kota kabupaten Tabalong,"Collect all sorts of airplanes, customize your airport, and live like a tycoon!",Game Insight
4855,com.cnn.mobile.android.phone,CNN Breaking US & World News,pemerintah kota kabupaten Tabalong,"When you want to know what’s happening, tap into the global news power of CNN.",CNN
4856,com.opera.app.news,Opera News: Breaking Local & US Headlines,pemerintah kota kabupaten Tabalong,🇺🇸 Daily National News &amp; Breaking News in the US - your leading local News app,Opera
4857,com.epicwaronline.ms,Mobile Strike,pemerintah kota kabupaten Tabalong,"The world&#39;s largest MMO with the biggest action hero, Arnold Schwarzenegger!",Epic War
4858,com.particlenews.newsbreak,NewsBreak: Local News that Connects the Community,pemerintah kota kabupaten Tabalong,Reconnect with your neighborhood and stay updated with local news near you!,Particle Media Inc.
4859,com.waplog.social,Waplog - Dating App to Chat & Meet New People,pemerintah kota kabupaten Tabalong,"Best dating app to video chat, send voice messages and meet local singles 💑",Waplog Dating Apps
4860,com.jumpgames.rswrb,Real Steel World Robot Boxing,pemerintah kota kabupaten Tabalong,Play with 150 Million Players in Global Multiplayer Battles.,Reliance Big Entertainment (UK) Private Limited
4861,com.socialquantum.acityint,Megapolis: city building simulator. Urban strategy,pemerintah kota kabupaten Tabalong,Develop business facilities and increase the wealth of your town!,Social Quantum Ltd
4862,com.google.android.contacts,Contacts,pemerintah kota kabupaten Tabalong,Back up your contacts &amp; access them anywhere,Google LLC
4863,me.dingtone.app.im,"Free Phone Call App, Free Texting + Calling Number",pemerintah kota kabupaten Tabalong,"Free WiFi calling app, free call and text app, free phone number for prank calls","Dingtone, Inc."
4864,com.apalon.weatherradar.free,Clime: NOAA Weather Radar Live & Alerts,pemerintah kota kabupaten Tabalong,☀️ Weather app ❄️ to track the real-time conditions for multiple locations 🌎,Weather or Not Apps
4865,com.sasyabook.runningtrainstatus,Indian Railway Train Status : Where is my Train,pemerintah kota kabupaten Tabalong,Quick &#39;n easy live train status &amp; enquiry for Indian Railways - team minits,Mohan Noone
4866,com.google.earth,Google Earth,pemerintah kota kabupaten Tabalong,Find satellite images of any location. Discover cities and mountains with tours.,Google LLC
4867,com.hts.ams,Army Men Strike: Toy Wars,pemerintah kota kabupaten Tabalong,Build your toy army and rule the battlefield using your best strategy skills.,Volcano Force
4868,com.wb.goog.injustice,Injustice: Gods Among Us,pemerintah kota kabupaten Tabalong,Build an epic roster of DC heroes and villains and get ready for battle!,Warner Bros. International Enterprises
4869,com.nytimes.android,The New York Times,pemerintah kota kabupaten Tabalong,Download the free NYTimes app to read the latest headlines from today’s news.,The New York Times Company
4870,com.streema.simpleradio,Simple Radio – Free Live AM FM Radio & Music App,pemerintah kota kabupaten Tabalong,"Free Music, News &amp; Sports Radio Tuner App. Tune in Live FM &amp; AM Radio Stations.","Streema, Inc."
4871,com.google.android.apps.books,Google Play Books & Audiobooks,pemerintah kota kabupaten Tabalong,All the books you love. On the page or out loud. Anywhere you are.,Google LLC
4872,com.fsp.android.c,GPS Phone Tracker & Mileage Tracker,pemerintah kota kabupaten Tabalong,Use this GPS tracker to keep tabs on driving behavior and mileage,Family Safety Production
4873,com.cardfeed.video_public,Public - Indian Local Videos,pemerintah kota kabupaten Tabalong,Your city&#39;s Local updates and videos on your smartphone | Made In India app.,Public app
4874,air.com.goodgamestudios.empirefourkingdoms,Empire: Four Kingdoms | Medieval Strategy MMO,pemerintah kota kabupaten Tabalong,"Fight medieval kings, build alliances &amp; conquer enemies with PVP battle strategy",Goodgame Studios
4875,com.heliosinteractive.ben10,Ben 10: Alien Experience,pemerintah kota kabupaten Sukamara,Battle bad guys in augmented reality and turn your selfies into Ben 10’s aliens!,Cartoon Network
4876,com.epicactiononline.ffxv.ane,Final Fantasy XV: A New Empire,pemerintah kota kabupaten Sukamara,Build. Defend. Rule. Join Alexis Ren in Final Fantasy XV: A New Empire!,Epic Action LLC
4877,com.socialquantum.acityint,Megapolis: city building simulator. Urban strategy,pemerintah kota kabupaten Sukamara,Develop business facilities and increase the wealth of your town!,Social Quantum Ltd
4878,com.berita.kalteng,Berita Kalimantan Tengah (Kalteng),pemerintah kota kabupaten Sukamara,The Central Kalimantan (Central Kalimantan) News application provides info from OK sources,YOYOG APP
4879,com.rkgames.smashywanted,Smashy Road: Wanted,pemerintah kota kabupaten Sukamara,You are WANTED! Take your driving to new heights! And unlock all 90 cars.,Bearbit Studios B.V.
4880,air.com.spilgames.TrollFaceQuestVideoMemes,Troll Face Quest: Video Memes - Brain Game,pemerintah kota kabupaten Sukamara,Come play to the funniest and most silly puzzle point and click of the store 😈,Spil Games
4881,com.epicwaronline.ms,Mobile Strike,pemerintah kota kabupaten Sukamara,"The world&#39;s largest MMO with the biggest action hero, Arnold Schwarzenegger!",Epic War
4882,com.sygic.aura,Sygic GPS Navigation & Offline Maps,pemerintah kota kabupaten Sukamara,Sygic GPS Navigation with 3D offline maps is compatible with Android Auto.,Sygic.
4883,com.prime.studio.apps.route.finder.map,GPS Route Finder : Maps Navigation & Directions,pemerintah kota kabupaten Sukamara,"GPS Route Finder show shortest GPS route, Maps Navigation &amp; Distance Calculator",Luko Parallel App Pvt Ltd
4884,org.wikipedia,Wikipedia,pemerintah kota kabupaten Sukamara,"The official app for Wikipedia, the world’s largest source of information.",Wikimedia Foundation
4885,air.com.mobigrow.canyouescape,Can You Escape,pemerintah kota kabupaten Sukamara,Download this game now and lets see if You are clever enough to escape.,MobiGrow
4886,com.jiubang.go.music,"GO Music - Offline & online music, free MV, MP3",pemerintah kota kabupaten Sukamara,"🔥GO Music has unlimited hot songs, offline music, free MV. Download it now!",GOMO Live
4887,block.app.wars,Block City Wars: Pixel Shooter with Battle Royale,pemerintah kota kabupaten Sukamara,"Try FPS command modes: battle royale, robot clash &amp; free fire with theft auto!",D-Games Apps
4888,com.hts.ams,Army Men Strike: Toy Wars,pemerintah kota kabupaten Sukamara,Build your toy army and rule the battlefield using your best strategy skills.,Volcano Force
4889,com.wb.goog.dc.legends,DC Legends: Fight Superheroes,pemerintah kota kabupaten Sukamara,Collect &amp; Level Up DC Superheroes &amp; Villains in the Ultimate Battle for Justice!,Warner Bros. International Enterprises
4890,com.sinyee.babybus.homesafe.global,Baby Panda Home Safety,pemerintah kota kabupaten Sukamara,Learn home safety tips with baby panda!,BabyBus
4891,com.hsyecheng.blockworldcraft,World Building Craft,pemerintah kota kabupaten Sukamara,"#1 Block World Crafting simulator – If you can imagine it, you can build it!",Candy Mobile
4892,com.wb.goog.injustice,Injustice: Gods Among Us,pemerintah kota kabupaten Sukamara,Build an epic roster of DC heroes and villains and get ready for battle!,Warner Bros. International Enterprises
4893,com.zeptolab.ctrexperiments.ads,Cut the Rope: Experiments,pemerintah kota kabupaten Sukamara,"Cut the ropes, deliver candy to Om Nom, collect stars, and unlock new levels.",ZeptoLab
4894,com.waplog.social,Waplog - Dating App to Chat & Meet New People,pemerintah kota kabupaten Sukamara,"Best dating app to video chat, send voice messages and meet local singles 💑",Waplog Dating Apps
4895,tunein.player,"TuneIn Radio: News, Sports & Online Music Stations",pemerintah kota kabupaten Sukamara,"Listen to live sports, news, free music on local AM FM radio stations &amp; podcasts",TuneIn Inc
4896,com.yellowpages.android.ypmobile,YP - The Real Yellow Pages,pemerintah kota kabupaten Sukamara,"Quickly find great local businesses, view menus, find cheap gas &amp; more with YP.",Yellowpages
4897,com.sandboxol.indiegame.eggwars,Egg Wars,pemerintah kota kabupaten Sukamara,Protect your dragon egg and destroy others&#39; egg in Eggs Wars for Blockman Go.,Blockman GO Studio
4898,com.gameloft.android.ANMP.GloftIAHM,Ice Age Village,pemerintah kota kabupaten Sukamara,Discover what&#39;s above and beneath the ice in ICE AGE VILLAGE,Gameloft SE
4899,com.sega.sonicboomandroid,Sonic Dash 2: Sonic Boom,pemerintah kota kabupaten Sukamara,"Ready, set, RUN!",SEGA
4900,com.fsp.android.c,GPS Phone Tracker & Mileage Tracker,pemerintah kota kabupaten Paniai,Use this GPS tracker to keep tabs on driving behavior and mileage,Family Safety Production
4901,com.jiubang.go.music,"GO Music - Offline & online music, free MV, MP3",pemerintah kota kabupaten Paniai,"🔥GO Music has unlimited hot songs, offline music, free MV. Download it now!",GOMO Live
4902,com.opera.app.news,Opera News: Breaking Local & US Headlines,pemerintah kota kabupaten Paniai,🇺🇸 Daily National News &amp; Breaking News in the US - your leading local News app,Opera
4903,com.google.android.projection.gearhead,Android Auto,pemerintah kota kabupaten Paniai,"Control maps, media and messaging, with the Google Assistant while you drive",Google LLC
4904,mbinc12.mb32b,Free Music MP3 Player (Download LITE),pemerintah kota kabupaten Paniai,Free Legal Music &amp; MP3 Player! (not MP3 music downloader or free music download),MixerBox© - Music & MP3 Player App Free Download
4905,com.mousemobile.explorationcraft,Exploration Lite Craft,pemerintah kota kabupaten Paniai,Exploration Craft is #1 open world sandbox game featuring building and crafting.,CanaryDroid
4906,app.zenly.locator,"Zenly - Your map, your people",pemerintah kota kabupaten Paniai,From Snap Inc.,ZENLY
4907,com.motorola.fmplayer,FM Radio,pemerintah kota kabupaten Paniai,Listen to your favorite FM radio stations for free on your Motorola phone,Motorola Mobility LLC.
4908,com.fsp.android.phonetracker,Find My Phone,pemerintah kota kabupaten Paniai,Can&#39;t find your iPhone or Android phone? Use Find My Phone to get it back fast!,Family Safety Production
4909,com.jakarta.baca,Baca - Baca Berita Terkini & Video Humor,pemerintah kota kabupaten Paniai,Make you never miss the news!,Baca Family
4910,com.yellowpages.android.ypmobile,YP - The Real Yellow Pages,pemerintah kota kabupaten Paniai,"Quickly find great local businesses, view menus, find cheap gas &amp; more with YP.",Yellowpages
4911,com.jb.zcamera,"Z Camera - Photo Editor, Beauty Selfie, Collage",pemerintah kota kabupaten Paniai,"The best selfie camera with real-time aging, filter, AR sticker &amp; collage.",Video Editor & Video Maker Dev
4912,com.htc.cs.identity,HTC Account—Services Sign-in,pemerintah kota kabupaten Paniai,Sign in for all your HTC services using one account.,HTC Corporation
4913,com.rkgames.smashywanted,Smashy Road: Wanted,pemerintah kota kabupaten Paniai,You are WANTED! Take your driving to new heights! And unlock all 90 cars.,Bearbit Studios B.V.
4914,com.particlenews.newsbreak,NewsBreak: Local News that Connects the Community,pemerintah kota kabupaten Paniai,Reconnect with your neighborhood and stay updated with local news near you!,Particle Media Inc.
4915,com.hatsune.eagleee,Scooper News: Local News & Viral Videos Around You,pemerintah kota kabupaten Paniai,"Follow Local and global trending News, viral videos, with or without data",Transbyte App
4916,com.gallery20,AI Gallery,pemerintah kota kabupaten Paniai,Simple and fast without ads,Transsion Holdings
